author_id,papers,citations,awards,author_name
A5100421682,1,6.0,0,Yang Li
A5100421963,1,14.0,1,Rui Zhang
A5100422950,1,25.0,0,Jiang Zhang
A5100422952,1,38.0,0,Jiang Zhang
A5100423029,1,32.0,1,Zhao Zhang
A5100424317,1,65.0,0,Yuchen Zhang
A5100424394,12,478.0,1,Yong Wang
A5100424818,1,12.0,0,Rui Zhou
A5100425172,3,44.0,0,Liang Zhou
A5100425176,1,55.0,0,Zhen Liang
A5100425320,1,9.0,0,Xueying Wang
A5100425352,2,62.0,0,Mingwei Li
A5100425850,1,12.0,0,Tianyu Zhang
A5100426931,1,12.0,0,Xiaonan Luo
A5100427270,1,11.0,0,Bo Chen
A5100428456,1,0.0,0,Qian Chen
A5100429585,2,17.0,0,Yan Lin
A5100432244,1,34.0,0,Kang Zhang
A5100432606,1,52.0,0,Wei Chen
A5100436103,1,4.0,0,Lei Wang
A5100436460,1,10.0,0,Guang Yang
A5100437457,1,23.0,0,Tianyi Zhang
A5100438883,1,26.0,0,Qin Li
A5100441705,1,18.0,0,Wei Zhang
A5100442542,1,193.0,0,Jingjing Liu
A5100442802,1,12.0,0,Xiaoyi Wang
A5100442866,1,43.0,0,Nan Chen
A5100443473,1,32.0,0,Yixuan Li
A5100444409,1,22.0,0,Wen Zhang
A5100447162,13,252.0,0,Quan Li
A5100447633,1,35.0,0,Jinho Lee
A5100447868,2,23.0,0,Can Liu
A5100450141,1,18.0,0,Jun Chen
A5100451576,1,113.0,0,Guoliang Li
A5100451791,2,38.0,0,Rong Zhang
A5100452126,1,283.0,0,Xiaoming Li
A5100454062,2,41.0,0,Jie Liu
A5100454595,1,8.0,0,Hai‐tao Zhang
A5100454615,2,34.0,0,Seung Hyun Kim
A5100455066,3,70.0,0,Zeyu Li
A5100455919,2,139.0,0,Fei Wang
A5100455958,1,76.0,0,Fei Wang
A5100456047,1,5.0,0,Dan Zeng
A5100459985,1,29.0,0,Jing Yang
A5100462292,1,63.0,0,Zhiyuan Wang
A5100462860,1,217.0,0,Jiawei Zhang
A5100546136,1,68.0,0,YU Zhe-qing
A5100566791,1,181.0,1,Yale Song
A5100594357,1,8.0,0,Md Dilshadur Rahman
A5100603617,1,9.0,0,C. C. W. Taylor
A5100604593,2,31.0,0,Deng Luo
A5100604885,1,13.0,0,Bowen Yu
A5100604886,2,193.0,1,Bowen Yu
A5100606557,1,53.0,0,Paul M. Thompson
A5100606995,4,818.0,0,Jun Zhu
A5100607707,11,514.0,0,Xianfeng Gu
A5100609372,1,15.0,0,Dongping Zhang
A5100609686,10,388.0,2,Qianwen Wang
A5100610544,1,18.0,0,Yu Fu
A5100610862,1,8.0,0,Ziqi Li
A5100613649,2,128.0,0,Yi Chen
A5100614732,1,113.0,0,Yuyu Luo
A5100615975,1,78.0,0,Yanhua Chen
A5100616988,1,6.0,0,Justin Chen
A5100619290,2,32.0,0,Yu Zhang
A5100619501,1,31.0,0,Ge Song
A5100623943,1,31.0,0,Weixia Xu
A5100624798,4,146.0,0,Xin Chen
A5100626225,1,6.0,0,Hong Zhou
A5100626893,1,10.0,0,Jian Ma
A5100627882,3,36.0,0,Yang Ouyang
A5100629376,1,6.0,0,Lin Gao
A5100629476,1,5.0,0,Haoxuan Li
A5100632219,1,18.0,0,Xiaodong Zhao
A5100632826,1,17.0,0,Xiangyu Zhu
A5100636019,1,16.0,0,Yang Yue
A5100638703,2,309.0,0,Zijie J. Wang
A5100639872,2,87.0,0,Jinsong Wang
A5100641283,1,70.0,0,Jianfei Chen
A5100641549,1,17.0,0,Kui Wu
A5100642010,1,0.0,0,Yong Wang
A5100643523,2,160.0,0,Huimin Xie
A5100645160,1,25.0,1,Yihong Wu
A5100645223,1,18.0,0,Kai Liu
A5100649746,4,100.0,0,Chenhui Li
A5100653962,22,2084.0,0,Weiwei Cui
A5100654446,1,7.0,0,Sung-hee Kim
A5100654454,5,592.0,0,Sung-hee Kim
A5100655132,1,18.0,0,Zhaowei Wang
A5100657544,1,81.0,1,Chen Qian
A5100658547,3,138.0,0,Lei Shi
A5100660111,1,5.0,0,Jiaying Lu
A5100660205,14,693.0,0,Wei Zeng
A5100660431,1,1.0,0,Yiwen Xing
A5100664249,2,49.0,0,Yuhua Liu
A5100664401,1,6.0,0,Li Dai
A5100665814,1,5.0,0,Ke Xu
A5100667713,1,8.0,0,Qiong Luo
A5100669433,4,337.0,2,Junpeng Wang
A5100669438,1,45.0,0,Junpeng Wang
A5100670084,1,7.0,0,Bin Chen
A5100672275,3,57.0,1,Yifang Wang
A5100674437,3,452.0,0,Sukwon Lee
A5100675221,1,99.0,0,Miao Jin
A5100675577,2,190.0,0,Jie Lü
A5100675683,1,62.0,0,David Chen
A5100678189,1,69.0,0,Ming‐hui Chen
A5100681023,4,390.0,0,Yu Zheng
A5100681338,1,53.0,0,Wenlong Chen
A5100682509,2,14.0,0,Longfei Chen
A5100682790,1,204.0,0,Mao Ye
A5100683461,1,89.0,0,Feng Luo
A5100685274,1,6.0,0,Hui Zhang
A5100692898,1,36.0,0,Weiqiang Zhang
A5100693798,1,0.0,0,Yoon Kim
A5100696429,1,326.0,0,Junping Zhang
A5100698914,1,273.0,0,Changhyun Lee
A5100699674,1,24.0,0,Hyunwoo Park
A5100700905,1,24.0,0,Jian Kang
A5100701131,1,89.0,0,Jian Sun
A5100702380,1,65.0,0,He Zhu
A5100706689,1,3.0,0,Huaiyu Wang
A5100706751,1,10.0,0,Min Chen
A5100708726,2,68.0,0,Yifan Hu
A5100711793,1,12.0,0,Miao Jin
A5100712971,2,11.0,0,Chang Han
A5100714477,1,30.0,0,Qingsong Liu
A5100714578,2,338.0,0,Yang Wang
A5100715525,1,0.0,0,Yang Chen
A5100716322,1,8.0,0,Youwei Zhang
A5100716788,1,7.0,0,Caixia Zhang
A5100717642,1,35.0,0,Yongjun Zheng
A5100720869,1,42.0,0,Jaewoo Kim
A5100726331,1,206.0,0,Wei-chao Chen
A5100726571,2,25.0,0,Lixiang Zhao
A5100727864,1,1.0,0,Md. Iqbal Hossain
A5100728059,1,61.0,1,Steven J.m. Jones
A5100728564,3,127.0,0,Jianping Fan
A5100730147,1,85.0,0,Seungyeon Kim
A5100731725,3,52.0,1,Qi Wu
A5100735999,1,17.0,0,Zhongwei Wang
A5100736732,5,260.0,2,Fangfang Zhou
A5100736999,1,6.0,0,Seulgi Choi
A5100737034,1,6.0,0,Rui Ding
A5100738314,1,16.0,0,Zhongjie Wang
A5100740158,1,33.0,0,Nuo Chen
A5100740616,3,177.0,1,Wei Chen
A5100740729,2,24.0,0,Hyeok Kim
A5100740828,1,99.0,0,Yalin Wang
A5100745763,1,251.0,0,Zhicheng Liu
A5100745766,15,1284.0,3,Zhicheng Liu
A5100747388,2,72.0,0,Zezhong Wang
A5100747973,1,30.0,0,Yutao Zhang
A5100755351,2,29.0,0,Srinivasan Parthasarathy
A5100755370,1,37.0,0,Fang Xu
A5100756751,1,46.0,0,Jian Chen
A5100758732,1,5.0,0,Haipeng Zhang
A5100760119,1,135.0,0,Bei Chen
A5100760567,1,5.0,0,Chenhao Yu
A5100763132,4,625.0,2,Benjamin Lee
A5100763365,1,38.0,0,Xin Zhang
A5100763487,1,24.0,0,Kyoung Ho Lee
A5100763687,2,16.0,0,Kai Xiong
A5100767423,1,59.0,0,Hairong Wang
A5100770632,1,77.0,0,Michael D. Hill
A5100774068,1,175.0,0,Jiabao Li
A5100778980,1,32.0,1,Yun Lin
A5100781916,1,8.0,0,Xue Bai
A5100784734,2,365.0,0,Xin Tong
A5100786691,1,11.0,0,Kang Li
A5100800645,1,137.0,0,Yu-ru Lin
A5100815366,1,139.0,0,Lijie Xu
A5100863703,1,28.0,0,Varun Saini
A5100867302,1,49.0,0,Geng Zhao
A5100880042,1,14.0,1,Yu Hou
A5100895649,1,88.0,0,Ningyu Mao
A5101046136,3,187.0,0,Jesus J. Caban
A5101060059,2,58.0,0,Yuanzhe Hu
A5101111637,1,8.0,0,Qing Shi
A5101116565,1,19.0,0,Magdalena Jankowska
A5101137673,1,3.0,0,Suya You
A5101146662,1,22.0,0,Yucong Yao
A5101147725,1,23.0,0,Graham Smith
A5101179807,1,11.0,0,A. Goel
A5101184621,1,70.0,0,Jim Zhu
A5101250362,2,81.0,0,Xinxin Huang
A5101259226,1,29.0,0,Zhongwen Huang
A5101259347,1,4.0,0,Tianhong Ding
A5101264201,2,26.0,1,Mandi Cai
A5101288188,1,30.0,0,Yating Lin
A5101289240,1,49.0,0,Keiji Yamamoto
A5101296393,1,0.0,0,Zhida Sun
A5101312518,1,1.0,0,James Jackson
A5101313928,1,13.0,0,Sam Yu-te Lee
A5101317827,1,2.0,0,Yang Liu
A5101321062,1,18.0,1,Jiahang Xu
A5101335345,1,2.0,0,Yiping Sun
A5101404387,1,19.0,0,Rui Shi
A5101406258,2,174.0,0,Xiaoyu Wang
A5101406351,1,49.0,0,Dong Xin
A5101408509,1,22.0,0,Seungyong Lee
A5101409792,8,230.0,0,Yuxin Ma
A5101409834,2,51.0,0,Youngtaek Kim
A5101411295,1,13.0,0,Gustavo Moreira
A5101416492,1,41.0,0,Seungwon Yang
A5101416806,3,132.0,1,Yanqiu Wu
A5101418877,1,19.0,0,Yeong-gil Shin
A5101424248,1,6.0,0,Arvind Srinivasan
A5101430356,1,6.0,1,Ye Duan
A5101435406,1,5.0,0,Tin Kam Ho
A5101442992,1,6.0,0,Seongmin Lee
A5101447377,1,16.0,0,Shuaiqi Wang
A5101448737,2,70.0,0,Yi Wang
A5101451813,7,264.0,0,Gunther H. Weber
A5101455930,1,5.0,0,Bo Tang
A5101457725,1,25.0,0,Richen Liu
A5101458443,4,605.0,0,Yao Ming
A5101460914,1,85.0,0,Zicheng Liao
A5101462636,1,23.0,1,Chen Zhao
A5101464031,1,2.0,0,Jiayao Wang
A5101481095,1,96.0,0,Kai Zhao
A5101484305,1,17.0,0,Xiaoyu Yang
A5101484570,1,12.0,0,Min Zhu
A5101491935,1,2.0,1,Yifan Wu
A5101494292,1,13.0,0,Takahiro Yamamoto
A5101495078,2,83.0,0,Wei Chen
A5101495888,1,63.0,0,Andrew T. Wilson
A5101497511,1,7.0,0,Tian Gao
A5101498642,1,84.0,0,Martin Heß
A5101500495,1,15.0,0,Ke Zhou
A5101504537,1,114.0,0,Guodao Sun
A5101506748,5,84.0,1,Hyeon Jeon
A5101509953,1,12.0,0,Xiyuan Wang
A5101510653,1,37.0,0,Aditi Mishra
A5101512458,1,5.0,0,Mingjie Tang
A5101513179,2,88.0,0,Feng Wang
A5101515385,2,67.0,0,Jianning Wang
A5101515386,1,29.0,0,Jianning Wang
A5101519023,1,8.0,0,Daniel Wägner
A5101522343,3,77.0,0,Jonathan Zhang
A5101523076,1,45.0,0,Li Guan
A5101523517,3,182.0,0,Shusen Liu
A5101524540,2,101.0,0,Xiting Wang
A5101526271,4,197.0,0,Jian Zhao
A5101528850,1,151.0,0,Danqing Shi
A5101529436,1,60.0,0,Liu Feng
A5101529579,1,2.0,0,Zhiwei Deng
A5101531442,1,2.0,0,Weiqun Cao
A5101536052,1,53.0,0,Yusu Wang
A5101536207,1,6.0,0,Haibo Hu
A5101538820,1,54.0,0,Yida Chen
A5101547534,2,225.0,0,Yanhong Wu
A5101553508,1,98.0,0,Haidong Chen
A5101555623,1,5.0,0,Xiaolei Shi
A5101561288,1,1.0,0,Minkyu Choi
A5101564894,3,131.0,1,Hua Guo
A5101567215,2,21.0,0,Xiaomeng Fan
A5101569034,1,202.0,0,Daniel M. Gruen
A5101579765,1,10.0,0,Tianxiang Chen
A5101586565,1,12.0,0,Jing Deng
A5101588019,1,39.0,0,Jinyan Chen
A5101598415,1,90.0,0,Xosé Manuel Dasilva
A5101602915,1,17.0,0,Ji Ma
A5101603009,1,48.0,0,Mengyu Zhou
A5101613966,1,1.0,0,Christian Wolf
A5101619976,1,12.0,0,Mingxu Zhou
A5101621126,2,127.0,0,Yang Jing
A5101626365,2,16.0,1,Jiashu Chen
A5101634159,1,5.0,1,Meng-chieh Lee
A5101635167,1,19.0,0,Ye Yuan
A5101637594,1,5.0,0,Guizhen Wang
A5101637750,1,10.0,0,Jiang Wu
A5101640687,1,8.0,0,David Groß
A5101645589,1,32.0,0,Qi Liao
A5101646087,1,18.0,1,Yuge Zhang
A5101648116,1,0.0,0,R. Franco
A5101657309,2,34.0,0,Xinyi Huang
A5101658503,1,9.0,0,Stefan Günther
A5101659527,2,24.0,0,Adam Huang
A5101659707,2,88.0,0,Feng Luo
A5101663815,1,78.0,0,Sohaib Ghani
A5101666011,3,111.0,0,Baining Guo
A5101678991,1,18.0,0,Yukai Guo
A5101683904,3,116.0,0,Shuai Chen
A5101687497,1,59.0,0,A. Ravishankar Rao
A5101693655,1,5.0,0,Yiyao Wang
A5101695356,2,40.0,0,Christoph M. Hoffmann
A5101697214,1,37.0,1,Huan Song
A5101700128,1,14.0,0,Mingdong Zhang
A5101701031,1,103.0,0,Ye Yu
A5101701414,1,4.0,0,Yuxiao Li
A5101702273,1,5.0,0,Liying Sun
A5101702914,1,173.0,0,Xiaoke Huang
A5101703488,1,6.0,0,Yifan Wu
A5101708967,1,9.0,0,Shuai Wei
A5101716397,1,24.0,0,Tae Jung Kim
A5101716674,1,47.0,0,Mi Chen
A5101722804,1,79.0,0,Francisco Javier Rodríguez Díaz
A5101723114,1,7.0,0,Chen Yu
A5101724128,1,30.0,0,Kenji Shimada
A5101724217,1,7.0,0,Thomas G. Smith
A5101724996,2,66.0,0,Fan Hong
A5101728710,6,631.0,1,Haesun Park
A5101731167,1,23.0,0,Huaqiang Zhang
A5101731429,1,39.0,0,Jingtao Zhou
A5101738811,2,89.0,0,Zhenyu Cheryl Qian
A5101751664,1,17.0,1,Tian Gao
A5101752888,1,30.0,0,Changhong Zhang
A5101757192,1,45.0,0,Kaixin Chen
A5101764191,1,65.0,1,Michael Hofmann
A5101768831,1,32.0,0,Rui Li
A5101769619,8,390.0,2,Dongyu Liu
A5101776978,2,34.0,0,Chenyang Zhang
A5101789267,1,6.0,0,Tianqi Song
A5101789836,10,573.0,0,Haidong Zhang
A5101793577,1,58.0,1,Yuri Ivanov
A5101795131,1,13.0,0,Yubo Tao
A5101797040,1,113.0,0,Chengliang Chai
A5101808237,1,1.0,0,Jinta Zheng
A5101809615,2,7.0,0,Daniel Braun
A5101815630,3,66.0,0,Shahid Latif
A5101819708,2,36.0,0,Sihang Li
A5101824064,1,24.0,0,Jeongjin Lee
A5101824160,1,113.0,0,Nan Tang
A5101829011,2,29.0,0,Jun Tao
A5101829426,1,22.0,0,Chang Jiang
A5101839682,1,9.0,0,Steffen Lemke
A5101839749,1,22.0,0,Yongxian Zhang
A5101842842,1,50.0,1,Jan Friedrich
A5101848597,1,13.0,0,Yan Lyu
A5101854577,1,4.0,0,Simon Schröder
A5101855382,1,12.0,0,Yuanyuan Chen
A5101862600,1,66.0,0,Ran Tao
A5101866229,1,122.0,0,Zhuofeng Wu
A5101866911,1,18.0,0,Jian Chen
A5101867156,1,69.0,0,Yingchao Wang
A5101880832,3,133.0,0,Bao Chen
A5101881825,1,25.0,1,Jie Xu
A5101883722,1,12.0,0,Weijia Xu
A5101886244,1,44.0,0,Hong Han
A5101892069,1,52.0,1,Chunming Chen
A5101893193,1,43.0,0,Fangzhou Guo
A5101894423,1,69.0,0,Lin Shao
A5101896195,1,98.0,0,Guowei Huang
A5101897241,1,78.0,0,Ming Dong
A5101898507,2,113.0,0,I. Demir
A5101907560,3,35.0,1,Hyunwook Lee
A5101908670,8,385.0,2,Yang Shi
A5101912154,1,29.0,0,Lu Chen
A5101913449,9,463.0,0,Chaoli Wang
A5101919507,1,12.0,0,Zhendong Yang
A5101921643,1,7.0,0,Ziqi Ye
A5101922351,1,11.0,0,Ameya Patil
A5101928782,1,55.0,0,James S. Walker
A5101933711,1,81.0,0,Ashish Kapoor
A5101934910,1,12.0,0,Binjie Chen
A5101940061,3,434.0,1,G. Robertson
A5101940168,1,22.0,0,Thomas Ernst
A5101942464,1,73.0,0,Yusi Wang
A5101947686,1,19.0,0,Kaiyi Zhang
A5101949918,1,23.0,1,Shaoyu Chen
A5101952408,1,6.0,1,Tao Ju
A5101954311,1,4.0,0,Yongfeng Qiu
A5101958227,1,31.0,0,Bin Zhu
A5101961269,1,5.0,0,Duc Minh Nguyen
A5101963152,1,5.0,0,Ayush Kumar
A5101967249,1,45.0,0,Zhonghua Lu
A5101970468,1,7.0,0,Wei Xu
A5101970777,1,5.0,0,Bo Pan
A5101971518,1,95.0,0,Yingyu Wu
A5101971581,1,19.0,0,Haibin Liu
A5101976576,1,35.0,0,Han Hu
A5101982517,1,6.0,1,Chuhan Zhang
A5101984980,1,19.0,0,Cong Wu
A5101985412,1,273.0,0,Chandan K. Reddy
A5101994805,3,395.0,0,David Levin
A5101997668,4,204.0,0,Ming Hao
A5101998785,1,39.0,0,Liting Sun
A5102002124,2,134.0,0,Jonathan Cohen
A5102006509,1,31.0,0,Mingjie Tang
A5102007073,1,22.0,0,Yuanwu Cao
A5102008970,1,49.0,0,Tao Li
A5102013272,3,45.0,0,Guozheng Li
A5102013833,2,38.0,0,Erik Sundén
A5102013894,5,213.0,1,Lingyun Yu
A5102015112,2,223.0,0,Cong Guo
A5102018107,1,49.0,0,Zhimin Li
A5102022483,7,247.0,0,Jing Hua
A5102023823,4,190.0,0,Max Cooper
A5102024007,1,53.0,0,Zhipeng Wang
A5102025383,1,29.0,0,Yuchen Yang
A5102026182,2,46.0,0,Bo Ma
A5102027050,2,75.0,0,John C. Anderson
A5102077545,1,46.0,0,Katherine J. Weaver
A5102082175,1,48.0,0,Charl Botha
A5102086582,2,107.0,0,José Manuel Cordero García
A5102099828,1,3.0,0,Wenli Cai
A5102131000,2,176.0,0,Hongye Liang
A5102139772,1,105.0,0,Cheng Tang
A5102139936,1,89.0,0,Zhengyu Su
A5102145315,1,69.0,0,Qinying Liao
A5102148168,1,71.0,0,Yuli Gao
A5102150262,1,62.0,0,Wing Yan So
A5102152465,1,22.0,0,Hyunmo Kang
A5102185920,1,60.0,0,Diane Tang
A5102234375,1,23.0,0,M. Shahriar Hossain
A5102237129,1,12.0,0,Jianbo Peng
A5102266919,1,13.0,0,Min Shih
A5102306926,4,82.0,0,Jinzhu Gao
A5102325661,1,20.0,0,Hua‐lin Zhou
A5102392400,1,50.0,0,Mike Roberts
A5102490631,1,41.0,0,Xinran Hu
A5102503989,1,2.0,0,Xu Liwen
A5102535013,3,45.0,0,Ziyi Zheng
A5102570823,1,14.0,0,Yun-hsin Kuo
A5102571256,1,4.0,0,Keer Lu
A5102706250,1,37.0,0,Haoxuan Wang
A5102720655,1,11.0,0,Robert C. Cooper
A5102725723,1,30.0,0,Yanyan Wang
A5102737743,2,90.0,0,Mario Hlawitschka
A5102742264,1,57.0,0,Zhang Song
A5102743927,2,56.0,0,Shin’ichi Satoh
A5102751625,1,16.0,0,Sanghyun Hong
A5102754191,2,31.0,0,He Wang
A5102759669,9,515.0,0,Ye Zhao
A5102762247,1,37.0,0,Wei Chen
A5102771812,1,22.0,0,Wu Junqi
A5102773082,12,1075.0,2,Matthew O. Ward
A5102773192,1,54.0,0,Cynthia Chen
A5102773366,1,11.0,0,Junnan Hu
A5102774532,1,29.0,0,Eric Liu
A5102774906,1,26.0,0,Martin Eisemann
A5102776250,2,24.0,0,Christopher R. Johnson
A5102787759,1,15.0,0,Qiang Guan
A5102789360,4,92.0,0,Tobias Preußer
A5102792847,1,5.0,0,Jana Wilms
A5102798174,1,6.0,0,Johanna Hartmann
A5102801523,1,6.0,0,Michael J. Douma
A5102817883,1,28.0,0,Yu Dong
A5102818872,1,5.0,0,Konstantin Dmitriev
A5102819951,2,50.0,0,Jonathas Costa
A5102823484,1,1.0,0,Scott Campbell
A5102823810,1,63.0,0,Jonghun Park
A5102831353,1,12.0,0,Suyog Dutt Jain
A5102833835,2,32.0,0,Kenneth Moreland
A5102835648,1,18.0,0,Sarang Joshi
A5102836607,1,31.0,0,Jiayun Fu
A5102848944,1,61.0,0,Takafumi Saito
A5102858982,1,55.0,1,Chi-lun Lin
A5102859075,1,0.0,0,Brian Hayden
A5102862658,2,21.0,0,Xiaoming Wei
A5102864747,1,29.0,0,Tingting Liu
A5102867647,1,5.0,0,Xiuwen Liu
A5102869650,1,32.0,0,Cheng Zheng
A5102870124,1,13.0,0,Carlos E. Ruiz
A5102872139,1,22.0,0,Julian Heinrich
A5102875460,1,19.0,0,Yuyan Song
A5102878981,2,45.0,0,Ming C. Lin
A5102879101,1,3.0,0,Attila Szabo
A5102880817,1,19.0,0,Kai Kang
A5102881467,1,4.0,0,Qiang He
A5102883524,1,141.0,0,Marco Hutter
A5102901072,2,52.0,1,Graham T. Johnson
A5102902131,11,725.0,3,Steffen Koch
A5102908621,1,83.0,0,P.k. Dubey
A5102912445,1,6.0,0,Hui Ma
A5102913756,1,6.0,1,Francis Nguyen
A5102922863,1,31.0,0,Ngan Nguyen
A5102923184,2,17.0,0,Chi Harold Liu
A5102923390,11,935.0,1,Enrico Bertini
A5102943951,1,12.0,0,Wen Jin
A5102949974,2,36.0,0,Xinwei Shi
A5102956206,1,17.0,0,Yunzhe Wang
A5102958138,1,5.0,0,Kaiyuan Tang
A5102959274,6,199.0,0,Jaemin Jo
A5102981760,2,115.0,0,Subhajit Das
A5102981924,1,7.0,0,Ziheng Guo
A5102985946,1,78.0,0,Yuki M. Asano
A5102988664,3,103.0,0,Xiaoqiang Zheng
A5102990231,1,3.0,0,Gustavo Moreira
A5102993647,1,7.0,0,Federico Iuricich
A5102996367,1,15.0,0,Svitlana Volkova
A5103024385,1,20.0,0,Raquel Fernández
A5103024860,1,111.0,0,Subodh Kumar
A5103027685,1,16.0,0,Robert Jacob
A5103027961,1,15.0,0,Fábio Felix Dias
A5103029140,1,0.0,0,Dilpreet Singh
A5103032812,1,10.0,1,Soumyadeep Basu
A5103036411,1,36.0,0,Seon Joo Kim
A5103036749,1,0.0,0,Julián Méndez
A5103039195,1,11.0,0,Richard Niemeier
A5103045373,1,24.0,0,Tim Gerrits
A5103054696,1,43.0,0,Devin Singh
A5103060523,1,88.0,0,S. S. Choi
A5103064768,1,13.0,0,Xin Liang
A5103082414,1,22.0,0,Paul Craig
A5103082632,1,0.0,0,Christopher Hahn
A5103083233,1,324.0,1,Dilip Krishnan
A5103084682,10,452.0,3,Liang Gou
A5103100469,1,3.0,0,Nigar Sultana
A5103105055,1,29.0,0,Yinqiao Wang
A5103112555,1,15.0,0,Thomas J. Kennedy
A5103114181,1,141.0,0,Saul Greenberg
A5103119505,1,17.0,0,Kangping Hu
A5103124754,1,29.0,0,Masato Okada
A5103125479,1,2.0,0,Richard A. Miller
A5103144718,2,107.0,0,Michael Kern
A5103151594,1,33.0,0,Dennis D. Spencer
A5103154375,1,28.0,0,Prithwish Chakraborty
A5103156716,1,12.0,0,Fengjie Wang
A5103159534,1,14.0,0,Lucas Dixon
A5103168454,1,4.0,0,Jiajing Guo
A5103175735,2,37.0,0,Edward Angel
A5103200303,1,36.0,0,Jiexun Li
A5103201287,1,29.0,0,Sharon Lin
A5103205115,3,85.0,0,Robert A. Harper
A5103210628,1,2.0,0,Paul Morris
A5103210856,1,23.0,1,He He
A5103213401,1,26.0,1,Lin-ping Yuan
A5103234063,1,28.0,0,Neha Kumar
A5103242037,2,53.0,0,Hyunjoo Song
A5103242473,1,193.0,0,Ruixiang Zhang
A5103246485,1,207.0,0,J. D. Williams
A5103250875,1,72.0,0,Sean Williams
A5103260186,1,42.0,0,Haiyan Yang
A5103268247,2,13.0,0,Yumeng Xue
A5103278717,2,8.0,0,Peter Oliver
A5103280801,1,32.0,0,Ben Jacobsen
A5103283733,1,3.0,0,Mengjie Fan
A5103329632,2,301.0,0,Greg Smith
A5103331862,1,27.0,0,Patrick Chiu
A5103333640,1,492.0,0,Chris Stolte
A5103351381,1,9.0,0,D.a. Roberts
A5103395894,1,26.0,0,Ella Hendriks
A5103403657,1,17.0,0,Carolyn L. Phillips
A5103406484,8,517.0,1,Bilal Alsallakh
A5103442618,1,16.0,0,J. D. Boissonnat
A5103446832,1,142.0,0,Jun Chao Xia
A5103450068,1,24.0,0,David L. Kao
A5103457231,1,22.0,0,Deryck W. Holdsworth
A5103479651,1,31.0,0,D M Hughes
A5103494560,2,188.0,0,Meister Eduard Gröller
A5103498607,1,8.0,0,Mark C. Price
A5103506691,1,0.0,0,T. David
A5103507544,1,153.0,0,Jeroen Van Baar
A5103514631,1,35.0,0,Alan Lež
A5103517898,1,16.0,0,Roxanne Ryan
A5103524335,1,24.0,0,Mohamed Yakout
A5103535994,1,29.0,0,Kim F. Wong
A5103538662,1,22.0,0,Lewis W.f. Li
A5103541115,1,47.0,0,Arno Kruger
A5103543715,1,55.0,0,Enylton M. Coelho
A5103547404,1,16.0,0,Mudita Singhal
A5103547883,1,29.0,0,Peter L. Williams
A5103551037,1,90.0,0,M.-a. Storey
A5103585576,1,11.0,0,William H. Mason
A5103598016,1,59.0,0,John Michael Schreiner
A5103602555,1,3.0,0,R. A. Miller
A5103616614,1,10.0,0,P. Chen Robert
A5103642464,3,30.0,0,John F. Hughes
A5103649164,1,74.0,0,Christian Dick
A5103711055,2,748.0,1,Matt Mckeon
A5103725392,15,985.0,4,Liu Ren
A5103752748,5,409.0,0,Robert M. Kirby
A5103778313,1,89.0,1,Mukund Raj
A5103783835,2,96.0,0,Feiran Wu
A5103803190,1,10.0,0,Bohyoung Kim
A5103805703,1,90.0,0,B. D. Greenberg
A5103818338,2,62.0,1,Wei Xu
A5103834156,1,4.0,0,Jiajun Zhu
A5103851787,1,59.0,0,Amit Kumar
A5103878806,1,23.0,0,Rollin Thomas
A5103886740,2,26.0,0,Prashant Kumar
A5103889000,1,630.0,1,James A. Wise
A5103964376,1,1.0,0,Byeong Seok Shin
A5103971587,1,19.0,0,Ronghua Shi
A5104000427,1,27.0,0,Valentin Polishchuk
A5104038125,11,1280.0,3,Matthew Brehmer
A5104050325,1,15.0,0,Awalin Sopan
A5104088352,1,324.0,1,Dandelion Mané
A5104092128,1,13.0,0,Min-yu Huang
A5104102818,1,98.0,0,Gautam Kumar
A5104108869,1,13.0,0,Haichuan Lin
A5104121600,1,68.0,0,Dimitrios Papadopoulos
A5104157412,1,45.0,0,Wenlong Chen
A5104270513,2,14.0,0,Jian Huang
A5104331804,1,59.0,0,Ryan Wilson
A5104385228,1,9.0,0,Kevin Huck
A5104534360,1,18.0,0,Christoph Müller
A5104884760,1,12.0,0,Aurelie Cohe
A5104956003,1,0.0,0,Haon Park
A5105085040,1,134.0,0,Quan Lin
A5105206771,1,18.0,0,Michelle L. Mazurek
A5105295332,1,16.0,0,Greg Abram
A5105350004,1,18.0,0,Flavie Cernesson
A5105359225,1,16.0,0,William Tolone
A5105473461,1,100.0,0,Michael Witmore
A5105692598,1,73.0,0,Jeff W. Lichtman
A5105697746,3,52.0,0,Hans‐peter Seidel
A5105806010,1,12.0,0,M. Brasher
A5105838696,2,66.0,0,S.g. Eick
A5105938577,1,32.0,0,Melissa Perez
A5105945412,1,78.0,0,Matthew Brehmel
A5105978161,5,69.0,1,Shixia Liu
A5105986048,1,7.0,0,Marina E. Eremeeva
A5106059833,1,3.0,1,Bridger Herman
A5106066920,1,2.0,0,Harper Schwab
A5106085270,1,106.0,0,Ben Shneiderman
A5106113018,1,2.0,0,Shuangcheng Jiao
A5106163697,1,2.0,0,Maria Gabriela Ayala
A5106183469,1,12.0,0,Arif Ghafoor
A5106186163,1,1.0,0,Yongfeng Ji
A5106236427,1,374.0,0,G. Ellis
A5106247112,1,14.0,0,Chiokit Ieong
A5106276284,1,0.0,0,Adam Štěpánek
A5106406020,2,243.0,0,Michael S. Brown
