work_id,author_id,author_position,author_display_name,affiliation_raw,institutions_openalex_ids,institutions_names,institutions_country_codes,institutions_ror,from_openalex
10.1109/visual.2001.964532,A5013448896,1,Jeffrey Ho,,"[""I157725225""]","[""University of Illinois Urbana-Champaign""]","[""US""]","[""https://ror.org/047426m28""]",True
10.1109/visual.2001.964532,A5062270059,2,Kuang-Chih Lee,,"[""I157725225""]","[""University of Illinois Urbana-Champaign""]","[""US""]","[""https://ror.org/047426m28""]",True
10.1109/visual.2001.964532,A5108353230,3,David Kriegman,,"[""I157725225""]","[""University of Illinois Urbana-Champaign""]","[""US""]","[""https://ror.org/047426m28""]",True
10.1109/visual.2000.885740,A5016584097,1,P. Rheingans,,"[""I1298353152""]","[""SRI International""]","[""US""]","[""https://ror.org/05s570m15""]",True
10.1109/visual.2000.885740,A5111990167,2,Marie desJardins,,"[""I79272384""]","[""University of Maryland, Baltimore County""]","[""US""]","[""https://ror.org/02qskvh78""]",True
10.1109/visual.2000.885718,A5036061766,1,Udo Adamy,,[],[],[],[],True
10.1109/visual.2000.885718,A5027313464,2,Joachim Giesen,,[],[],[],[],True
10.1109/visual.2000.885718,A5114253361,3,Mason John,,[],[],[],[],True
10.1109/visual.2000.885715,A5071758656,1,Harald Garcke,,[],[],[],[],True
10.1109/visual.2000.885715,A5102789360,2,Tobias Preußer,,[],[],[],[],True
10.1109/visual.2000.885715,A5063603168,3,Martin Rumpf,,[],[],[],[],True
10.1109/visual.2000.885715,A5024074640,4,Alexandru Telea,,[],[],[],[],True
10.1109/visual.2000.885715,A5090775534,5,Ulrich Weikard,,[],[],[],[],True
10.1109/visual.2000.885715,A5023480113,6,J. Van Wijk,,[],[],[],[],True
10.1109/visual.2000.885697,A5000755776,1,Helwig Hauser,,"[""I1343190059""]","[""VRVis GmbH (Austria)""]","[""AT""]","[""https://ror.org/02xyxvc90""]",True
10.1109/visual.2000.885697,A5025312015,2,Lukas Mroz,,"[""I145847075""]","[""TU Wien""]","[""AT""]","[""https://ror.org/04d836q62""]",True
10.1109/visual.2000.885697,A5051107402,3,Gian Italo Bischi,,"[""I190397597""]","[""University of Urbino""]","[""IT""]","[""https://ror.org/04q4kt073""]",True
10.1109/visual.2000.885697,A5109928029,4,M. Eduard Gröller,,"[""I145847075""]","[""TU Wien""]","[""AT""]","[""https://ror.org/04d836q62""]",True
10.1109/visual.1999.809918,A5045289712,1,Martin Schulz,,"[""I1283382300"", ""I181369854"", ""I100066346""]","[""BMW (Germany)"", ""Friedrich-Alexander-Universität Erlangen-Nürnberg"", ""University of Stuttgart""]","[""DE"", ""DE"", ""DE""]","[""https://ror.org/05vs9tj88"", ""https://ror.org/00f7hpc57"", ""https://ror.org/04vnq7t77""]",True
10.1109/visual.1999.809918,A5057364804,2,Frank Reck,,"[""I4210135397""]","[""Zentrum für Foren in der Grafischen Datenverarbeitung""]","[""DE""]","[""https://ror.org/030chcw72""]",True
10.1109/visual.1999.809918,A5088613243,3,W. Bertelheimer,,[],[],[],[],True
10.1109/visual.1999.809918,A5038629539,4,Thomas Ertl,,"[""I100066346""]","[""University of Stuttgart""]","[""DE""]","[""https://ror.org/04vnq7t77""]",True
10.1109/visual.1999.809874,A5051526909,1,Rajeev Batra,,"[""I97018004""]","[""Stanford University""]","[""US""]","[""https://ror.org/00f54p054""]",True
10.1109/visual.1999.809874,A5110998886,2,L. Hesselink,,[],[],[],[],True
10.1109/visual.1995.485143,A5111478001,1,Jurriaan D. Mulder,,"[""I1341640284""]","[""Centrum Wiskunde & Informatica""]","[""NL""]","[""https://ror.org/00x7ekv49""]",True
10.1109/visual.1995.485143,A5112274560,2,J.J. van Wijk,,"[""I2802259095""]","[""Energy Research Centre of the Netherlands""]","[""NL""]","[""https://ror.org/04xa4c474""]",True
10.1109/visual.1995.480819,A5073766158,1,D. Dovey,,"[""I1282311441""]","[""Lawrence Livermore National Laboratory""]","[""US""]","[""https://ror.org/041nk4h53""]",True
10.1109/visual.1991.175821,A5030703335,1,Andrew J. Hanson,,"[""I4210119109""]","[""Indiana University Bloomington""]","[""US""]","[""https://ror.org/02k40bc56""]",True
10.1109/visual.1991.175821,A5033881178,2,Pei Heng,,"[""I4210119109""]","[""Indiana University Bloomington""]","[""US""]","[""https://ror.org/02k40bc56""]",True
10.1109/visual.1990.146383,A5111035260,1,B. Pham,,"[""I56590836""]","[""Monash University""]","[""AU""]","[""https://ror.org/02bfwt286""]",True
10.1109/vast.2017.8585658,A5062185996,1,Isaac Cho,,"[""I102149020""]","[""University of North Carolina at Charlotte""]","[""US""]","[""https://ror.org/04dawnj30""]",True
10.1109/vast.2017.8585658,A5078317897,2,Ryan Wesslen,,"[""I102149020""]","[""University of North Carolina at Charlotte""]","[""US""]","[""https://ror.org/04dawnj30""]",True
10.1109/vast.2017.8585658,A5102996367,3,Svitlana Volkova,,"[""I142606810""]","[""Pacific Northwest National Laboratory""]","[""US""]","[""https://ror.org/05h992307""]",True
10.1109/vast.2017.8585658,A5110208682,4,William Ribarsky,,"[""I102149020""]","[""University of North Carolina at Charlotte""]","[""US""]","[""https://ror.org/04dawnj30""]",True
10.1109/vast.2017.8585658,A5055992752,5,Wenwen Dou,,"[""I102149020""]","[""University of North Carolina at Charlotte""]","[""US""]","[""https://ror.org/04dawnj30""]",True
10.1109/vast.2017.8585646,A5074006931,1,Takanori Fujiwara,,"[""I84218800""]","[""University of California, Davis""]","[""US""]","[""https://ror.org/05rrcem69""]",True
10.1109/vast.2017.8585646,A5082548228,2,Preeti Malakar,,"[""I1282105669""]","[""Argonne National Laboratory""]","[""US""]","[""https://ror.org/05gvnxz63""]",True
10.1109/vast.2017.8585646,A5060626774,3,Khairi Reda,,"[""I55769427""]","[""Indiana University – Purdue University Indianapolis""]","[""US""]","[""https://ror.org/05gxnyn08""]",True
10.1109/vast.2017.8585646,A5075500139,4,Venkatram Vishwanath,,"[""I1282105669""]","[""Argonne National Laboratory""]","[""US""]","[""https://ror.org/05gvnxz63""]",True
10.1109/vast.2017.8585646,A5010928934,5,Michael E. Papka,,"[""I1282105669"", ""I102502594""]","[""Argonne National Laboratory"", ""Northern Illinois University""]","[""US"", ""US""]","[""https://ror.org/05gvnxz63"", ""https://ror.org/012wxa772""]",True
10.1109/vast.2017.8585646,A5037161857,6,Kwan‐Liu Ma,,"[""I84218800""]","[""University of California, Davis""]","[""US""]","[""https://ror.org/05rrcem69""]",True
10.1109/vast.2015.7347635,A5023631793,1,Rainer Splechtna,,"[""I1343190059""]","[""VRVis GmbH (Austria)""]","[""AT""]","[""https://ror.org/02xyxvc90""]",True
10.1109/vast.2015.7347635,A5000695313,2,Krešimir Matković,,"[""I1343190059""]","[""VRVis GmbH (Austria)""]","[""AT""]","[""https://ror.org/02xyxvc90""]",True
10.1109/vast.2015.7347635,A5056069234,3,Denis Gračanin,,"[""I859038795""]","[""Virginia Tech""]","[""US""]","[""https://ror.org/02smfhw86""]",True
10.1109/vast.2015.7347635,A5007628057,4,Mario Jelović,,[],[],[],[],True
10.1109/vast.2015.7347635,A5000755776,5,Helwig Hauser,,"[""I4432739""]","[""University of Bergen""]","[""NO""]","[""https://ror.org/03zga2b32""]",True
10.1109/vast.2015.7347630,A5112045175,1,Liang Yu,,"[""I3005327000""]","[""Institute for Infocomm Research""]","[""SG""]","[""https://ror.org/053rfa017""]",True
10.1109/vast.2015.7347630,A5027626829,2,Wei Wu,,"[""I3005327000""]","[""Institute for Infocomm Research""]","[""SG""]","[""https://ror.org/053rfa017""]",True
10.1109/vast.2015.7347630,A5100338511,3,Xiaohui Li,,"[""I3005327000""]","[""Institute for Infocomm Research""]","[""SG""]","[""https://ror.org/053rfa017""]",True
10.1109/vast.2015.7347630,A5009139939,4,Guangxia Li,,"[""I3005327000""]","[""Institute for Infocomm Research""]","[""SG""]","[""https://ror.org/053rfa017""]",True
10.1109/vast.2015.7347630,A5062405330,5,Wee Siong Ng,,"[""I3005327000""]","[""Institute for Infocomm Research""]","[""SG""]","[""https://ror.org/053rfa017""]",True
10.1109/vast.2015.7347630,A5090171111,6,See-Kiong Ng,,"[""I3005327000""]","[""Institute for Infocomm Research""]","[""SG""]","[""https://ror.org/053rfa017""]",True
10.1109/vast.2015.7347630,A5101259226,7,Zhongwen Huang,,"[""I2801240577""]","[""Building and Construction Authority""]","[""SG""]","[""https://ror.org/036ve4657""]",True
10.1109/vast.2015.7347630,A5069394495,8,Anushiya Arunan,,"[""I2801240577""]","[""Building and Construction Authority""]","[""SG""]","[""https://ror.org/036ve4657""]",True
10.1109/vast.2015.7347630,A5064940551,9,Hui Min Watt,,"[""I2801240577""]","[""Building and Construction Authority""]","[""SG""]","[""https://ror.org/036ve4657""]",True
10.1109/vast.2015.7347628,A5003908445,1,Haeyong Chung,,"[""I82495205""]","[""University of Alabama in Huntsville""]","[""US""]","[""https://ror.org/02zsxwr40""]",True
10.1109/vast.2015.7347628,A5037675411,2,Chris North,,"[""I859038795""]","[""Virginia Tech""]","[""US""]","[""https://ror.org/02smfhw86""]",True
10.1109/vast.2015.7347628,A5102835648,3,Sarang Joshi,,"[""I859038795""]","[""Virginia Tech""]","[""US""]","[""https://ror.org/02smfhw86""]",True
10.1109/vast.2015.7347628,A5101866911,4,Jian Chen,,"[""I79272384""]","[""University of Maryland, Baltimore County""]","[""US""]","[""https://ror.org/02qskvh78""]",True
10.1109/vast.2014.7042490,A5051526027,1,Wenchao Wu,,"[""I200769079"", ""I889458895""]","[""Hong Kong University of Science and Technology"", ""University of Hong Kong""]","[""HK"", ""HK""]","[""https://ror.org/00q4vv597"", ""https://ror.org/02zhqgq86""]",True
10.1109/vast.2014.7042490,A5108098662,2,Yixian Zheng,,"[""I200769079"", ""I889458895""]","[""Hong Kong University of Science and Technology"", ""University of Hong Kong""]","[""HK"", ""HK""]","[""https://ror.org/00q4vv597"", ""https://ror.org/02zhqgq86""]",True
10.1109/vast.2014.7042490,A5091466289,3,Huamin Qu,,"[""I200769079"", ""I889458895""]","[""Hong Kong University of Science and Technology"", ""University of Hong Kong""]","[""HK"", ""HK""]","[""https://ror.org/00q4vv597"", ""https://ror.org/02zhqgq86""]",True
10.1109/vast.2014.7042490,A5100740616,4,Wei Chen,,"[""I76130692""]","[""Zhejiang University""]","[""CN""]","[""https://ror.org/00a2xv884""]",True
10.1109/vast.2014.7042490,A5110321988,5,Eduard Gröller,,"[""I145847075""]","[""TU Wien""]","[""AT""]","[""https://ror.org/04d836q62""]",True
10.1109/vast.2014.7042490,A5021357065,6,Lionel M. Ni,,"[""I200769079"", ""I889458895""]","[""Hong Kong University of Science and Technology"", ""University of Hong Kong""]","[""HK"", ""HK""]","[""https://ror.org/00q4vv597"", ""https://ror.org/02zhqgq86""]",True
10.1109/vast.2009.5333911,A5011153238,1,Janko Dietzsch,,"[""I8087733""]","[""University of Tübingen""]","[""DE""]","[""https://ror.org/03a1kwz48""]",True
10.1109/vast.2009.5333911,A5102872139,2,Julian Heinrich,,"[""I100066346""]","[""University of Stuttgart""]","[""DE""]","[""https://ror.org/04vnq7t77""]",True
10.1109/vast.2009.5333911,A5061586847,3,Kay Nieselt,,"[""I8087733""]","[""University of Tübingen""]","[""DE""]","[""https://ror.org/03a1kwz48""]",True
10.1109/vast.2009.5333911,A5037765669,4,Dirk Bartz,,"[""I926574661""]","[""Leipzig University""]","[""DE""]","[""https://ror.org/03s7gtk40""]",True
10.1109/vast.2006.261432,A5030384394,1,Pak Chung Wong,,"[""I142606810""]","[""Pacific Northwest National Laboratory""]","[""US""]","[""https://ror.org/05h992307""]",True
10.1109/vast.2006.261432,A5112867598,2,George Chin,,"[""I142606810""]","[""Pacific Northwest National Laboratory""]","[""US""]","[""https://ror.org/05h992307""]",True
10.1109/vast.2006.261432,A5113478834,3,H.P. Foote,,"[""I142606810""]","[""Pacific Northwest National Laboratory""]","[""US""]","[""https://ror.org/05h992307""]",True
10.1109/vast.2006.261432,A5111539577,4,Patrick Mackey,,"[""I142606810""]","[""Pacific Northwest National Laboratory""]","[""US""]","[""https://ror.org/05h992307""]",True
10.1109/vast.2006.261432,A5110041711,5,Jim Thomas,,"[""I142606810""]","[""Pacific Northwest National Laboratory""]","[""US""]","[""https://ror.org/05h992307""]",True
10.1109/vast.2006.261427,A5049093433,1,Pascale Proulx,,"[""I4210160939""]","[""Oculus Innovative Sciences (United States)""]","[""US""]","[""https://ror.org/04r8f0505""]",True
10.1109/vast.2006.261427,A5034592842,2,Sumeet Tandon,,"[""I4210160939""]","[""Oculus Innovative Sciences (United States)""]","[""US""]","[""https://ror.org/04r8f0505""]",True
10.1109/vast.2006.261427,A5023702983,3,Adam Bodnar,,"[""I4210160939""]","[""Oculus Innovative Sciences (United States)""]","[""US""]","[""https://ror.org/04r8f0505""]",True
10.1109/vast.2006.261427,A5032576857,4,David Schroh,,"[""I4210160939""]","[""Oculus Innovative Sciences (United States)""]","[""US""]","[""https://ror.org/04r8f0505""]",True
10.1109/vast.2006.261427,A5103205115,5,Robert A. Harper,,"[""I4210160939""]","[""Oculus Innovative Sciences (United States)""]","[""US""]","[""https://ror.org/04r8f0505""]",True
10.1109/vast.2006.261427,A5055472986,6,William Wright,,"[""I4210160939""]","[""Oculus Innovative Sciences (United States)""]","[""US""]","[""https://ror.org/04r8f0505""]",True
10.1109/tvcg.2022.3209475,A5119246991,1,Zhen Wen,,"[""I76130692""]","[""Zhejiang University""]","[""CN""]","[""https://ror.org/00a2xv884""]",True
10.1109/tvcg.2022.3209475,A5100660205,2,Wei Zeng,,"[""I200769079"", ""I889458895""]","[""Hong Kong University of Science and Technology"", ""University of Hong Kong""]","[""HK"", ""HK""]","[""https://ror.org/00q4vv597"", ""https://ror.org/02zhqgq86""]",True
10.1109/tvcg.2022.3209475,A5013424156,3,Luoxuan Weng,,"[""I76130692""]","[""Zhejiang University""]","[""CN""]","[""https://ror.org/00a2xv884""]",True
10.1109/tvcg.2022.3209475,A5119247096,4,Yihan Liu,,"[""I76130692""]","[""Zhejiang University""]","[""CN""]","[""https://ror.org/00a2xv884""]",True
10.1109/tvcg.2022.3209475,A5081346568,5,Mingliang Xu,,"[""I38877650""]","[""Zhengzhou University""]","[""CN""]","[""https://ror.org/04ypx8c21""]",True
10.1109/tvcg.2022.3209475,A5100344494,6,Wei Chen,,"[""I76130692""]","[""Zhejiang University""]","[""CN""]","[""https://ror.org/00a2xv884""]",True
10.1109/tvcg.2022.3209457,A5029417016,1,Lace Padilla,,"[""I156087764""]","[""University of California, Merced""]","[""US""]","[""https://ror.org/00d9ah105""]",True
10.1109/tvcg.2022.3209457,A5025409200,2,Racquel Fygenson,,"[""I57206974""]","[""New York University""]","[""US""]","[""https://ror.org/0190ak572""]",True
10.1109/tvcg.2022.3209457,A5006364919,3,Spencer C. Castro,,"[""I156087764""]","[""University of California, Merced""]","[""US""]","[""https://ror.org/00d9ah105""]",True
10.1109/tvcg.2022.3209457,A5102923390,4,Enrico Bertini,,"[""I12912129""]","[""Northeastern University""]","[""US""]","[""https://ror.org/04t5xt781""]",True
10.1109/tvcg.2022.3209425,A5011301944,1,Donald Bertucci,,"[""I131249849""]","[""Oregon State University""]","[""US""]","[""https://ror.org/00ysfqy60""]",True
10.1109/tvcg.2022.3209425,A5080200184,2,Md Montaser Hamid,,"[""I131249849""]","[""Oregon State University""]","[""US""]","[""https://ror.org/00ysfqy60""]",True
10.1109/tvcg.2022.3209425,A5025188737,3,Yashwanthi Anand,,"[""I131249849""]","[""Oregon State University""]","[""US""]","[""https://ror.org/00ysfqy60""]",True
10.1109/tvcg.2022.3209425,A5078997509,4,Anita Ruangrotsakun,,"[""I131249849""]","[""Oregon State University""]","[""US""]","[""https://ror.org/00ysfqy60""]",True
10.1109/tvcg.2022.3209425,A5047976541,5,Delyar Tabatabai,,"[""I131249849""]","[""Oregon State University""]","[""US""]","[""https://ror.org/00ysfqy60""]",True
10.1109/tvcg.2022.3209425,A5105938577,6,Melissa Perez,,"[""I131249849""]","[""Oregon State University""]","[""US""]","[""https://ror.org/00ysfqy60""]",True
10.1109/tvcg.2022.3209425,A5042350842,7,Minsuk Kahng,,"[""I131249849""]","[""Oregon State University""]","[""US""]","[""https://ror.org/00ysfqy60""]",True
10.1109/tvcg.2022.3209373,A5100645160,1,Yihong Wu,,"[""I76130692""]","[""Zhejiang University""]","[""CN""]","[""https://ror.org/00a2xv884""]",True
10.1109/tvcg.2022.3209373,A5049050148,2,Dazhen Deng,,"[""I76130692""]","[""Zhejiang University""]","[""CN""]","[""https://ror.org/00a2xv884""]",True
10.1109/tvcg.2022.3209373,A5078565296,3,Xiao Xie,,"[""I45928872"", ""I76130692""]","[""Alibaba Group (China)"", ""Zhejiang University""]","[""CN"", ""CN""]","[""https://ror.org/00k642b80"", ""https://ror.org/00a2xv884""]",True
10.1109/tvcg.2022.3209373,A5029345382,4,Moqi He,,"[""I76130692""]","[""Zhejiang University""]","[""CN""]","[""https://ror.org/00a2xv884""]",True
10.1109/tvcg.2022.3209373,A5101881825,5,Jie Xu,,"[""I76130692""]","[""Zhejiang University""]","[""CN""]","[""https://ror.org/00a2xv884""]",True
10.1109/tvcg.2022.3209373,A5050252059,6,Hongzeng Zhang,,"[""I76130692""]","[""Zhejiang University""]","[""CN""]","[""https://ror.org/00a2xv884""]",True
10.1109/tvcg.2022.3209373,A5108035744,7,Hui Zhang,,"[""I76130692""]","[""Zhejiang University""]","[""CN""]","[""https://ror.org/00a2xv884""]",True
10.1109/tvcg.2022.3209373,A5073986937,8,Yingcai Wu,,"[""I45928872"", ""I76130692""]","[""Alibaba Group (China)"", ""Zhejiang University""]","[""CN"", ""CN""]","[""https://ror.org/00k642b80"", ""https://ror.org/00a2xv884""]",True
10.1109/tvcg.2021.3114850,A5004845067,1,Tiankai Xie,,"[""I55732556""]","[""Arizona State University""]","[""US""]","[""https://ror.org/03efmqc40""]",True
10.1109/tvcg.2021.3114850,A5101409792,2,Yuxin Ma,,"[""I3045169105""]","[""Southern University of Science and Technology""]","[""CN""]","[""https://ror.org/049tv2d57""]",True
10.1109/tvcg.2021.3114850,A5100700905,3,Jian Kang,,"[""I157725225""]","[""University of Illinois Urbana-Champaign""]","[""US""]","[""https://ror.org/047426m28""]",True
10.1109/tvcg.2021.3114850,A5068043486,4,Hanghang Tong,,"[""I157725225""]","[""University of Illinois Urbana-Champaign""]","[""US""]","[""https://ror.org/047426m28""]",True
10.1109/tvcg.2021.3114850,A5026799813,5,Ross Maciejewski,,"[""I55732556""]","[""Arizona State University""]","[""US""]","[""https://ror.org/03efmqc40""]",True
10.1109/tvcg.2020.3030414,A5101409834,1,Youngtaek Kim,,"[""I2250650973"", ""I139264467""]","[""Samsung (South Korea)"", ""Seoul National University""]","[""KR"", ""KR""]","[""https://ror.org/04w3jy968"", ""https://ror.org/04h9pn542""]",True
10.1109/tvcg.2020.3030414,A5100344647,2,Jae-Young Kim,,"[""I139264467""]","[""Seoul National University""]","[""KR""]","[""https://ror.org/04h9pn542""]",True
10.1109/tvcg.2020.3030414,A5101506748,3,Hyeon Jeon,,"[""I2799891827"", ""I123900574""]","[""Korea Post"", ""Pohang University of Science and Technology""]","[""KR"", ""KR""]","[""https://ror.org/00p45d091"", ""https://ror.org/04xysgw12""]",True
10.1109/tvcg.2020.3030414,A5100393571,4,Young-Ho Kim,,"[""I66946132""]","[""University of Maryland, College Park""]","[""US""]","[""https://ror.org/047s2c258""]",True
10.1109/tvcg.2020.3030414,A5103242037,5,Hyunjoo Song,,"[""I141371507""]","[""Soongsil University""]","[""KR""]","[""https://ror.org/017xnm587""]",True
10.1109/tvcg.2020.3030414,A5042323667,6,Bohyoung Kim,,"[""I83436808""]","[""Hankuk University of Foreign Studies""]","[""KR""]","[""https://ror.org/051q2m369""]",True
10.1109/tvcg.2020.3030414,A5012388103,7,Jinwook Seo,,"[""I139264467""]","[""Seoul National University""]","[""KR""]","[""https://ror.org/04h9pn542""]",True
10.1109/tvcg.2020.3030411,A5109616081,1,Siming Chen,,"[""I24943067"", ""I4210144576""]","[""Fudan University"", ""Fraunhofer Institute for Intelligent Analysis and Information Systems""]","[""CN"", ""DE""]","[""https://ror.org/013q1eq08"", ""https://ror.org/04nc32781""]",True
10.1109/tvcg.2020.3030411,A5057538550,2,Natalia Andrienko,,"[""I4210144576"", ""I180825142""]","[""Fraunhofer Institute for Intelligent Analysis and Information Systems"", ""City, University of London""]","[""DE"", ""GB""]","[""https://ror.org/04nc32781"", ""https://ror.org/04489at23""]",True
10.1109/tvcg.2020.3030411,A5022699013,3,Gennady Andrienko,,"[""I4210144576"", ""I180825142""]","[""Fraunhofer Institute for Intelligent Analysis and Information Systems"", ""City, University of London""]","[""DE"", ""GB""]","[""https://ror.org/04nc32781"", ""https://ror.org/04489at23""]",True
10.1109/tvcg.2020.3030411,A5062642598,4,Jie Li,,"[""I162868743""]","[""Tianjin University""]","[""CN""]","[""https://ror.org/012tb2g32""]",True
10.1109/tvcg.2020.3030411,A5038943746,5,Xiaoru Yuan,,"[""I20231570""]","[""Peking University""]","[""CN""]","[""https://ror.org/02v51f717""]",True
10.1109/tvcg.2020.3030393,A5078198844,1,Jiacheng Pan,,"[""I76130692""]","[""Zhejiang University""]","[""CN""]","[""https://ror.org/00a2xv884""]",True
10.1109/tvcg.2020.3030393,A5100344494,2,Wei Chen,,"[""I76130692""]","[""Zhejiang University""]","[""CN""]","[""https://ror.org/00a2xv884""]",True
10.1109/tvcg.2020.3030393,A5100632219,3,Xiaodong Zhao,,"[""I76130692""]","[""Zhejiang University""]","[""CN""]","[""https://ror.org/00a2xv884""]",True
10.1109/tvcg.2020.3030393,A5080701169,4,Shuyue Zhou,,"[""I76130692""]","[""Zhejiang University""]","[""CN""]","[""https://ror.org/00a2xv884""]",True
10.1109/tvcg.2020.3030393,A5100660205,5,Wei Zeng,,"[""I4210145761""]","[""Shenzhen Institutes of Advanced Technology""]","[""CN""]","[""https://ror.org/04gh4er46""]",True
10.1109/tvcg.2020.3030393,A5010441587,6,Minfeng Zhu,,"[""I76130692""]","[""Zhejiang University""]","[""CN""]","[""https://ror.org/00a2xv884""]",True
10.1109/tvcg.2020.3030393,A5100326501,7,Jian Chen,,"[""I52357470""]","[""The Ohio State University""]","[""US""]","[""https://ror.org/00rs6vg23""]",True
10.1109/tvcg.2020.3030393,A5058364844,8,Siwei Fu,,"[""I76130692""]","[""Zhejiang University""]","[""CN""]","[""https://ror.org/00a2xv884""]",True
10.1109/tvcg.2020.3030393,A5073986937,9,Yingcai Wu,,"[""I4210123185"", ""I76130692""]","[""Zhejiang Lab"", ""Zhejiang University""]","[""CN"", ""CN""]","[""https://ror.org/02m2h7991"", ""https://ror.org/00a2xv884""]",True
10.1109/tvcg.2019.2934432,A5041529907,1,Rafael Veras,,"[""I39470171"", ""I4210161785""]","[""Ontario Tech University"", ""First Technical University""]","[""CA"", ""NG""]","[""https://ror.org/016zre027"", ""https://ror.org/05tb13r23""]",True
10.1109/tvcg.2019.2934432,A5042382359,2,Christopher Collins,,"[""I39470171"", ""I4210161785""]","[""Ontario Tech University"", ""First Technical University""]","[""CA"", ""NG""]","[""https://ror.org/016zre027"", ""https://ror.org/05tb13r23""]",True
10.1109/tvcg.2019.2934285,A5006952113,1,Katy Williams,,"[""I138006243""]","[""University of Arizona""]","[""US""]","[""https://ror.org/03m2x1q45""]",True
10.1109/tvcg.2019.2934285,A5085246385,2,Alex Bigelow,,"[""I138006243""]","[""University of Arizona""]","[""US""]","[""https://ror.org/03m2x1q45""]",True
10.1109/tvcg.2019.2934285,A5009771339,3,Katherine E. Isaacs,,"[""I138006243""]","[""University of Arizona""]","[""US""]","[""https://ror.org/03m2x1q45""]",True
10.1109/tvcg.2019.2934275,A5100382905,1,Dong Sun,,"[""I889458895""]","[""University of Hong Kong""]","[""HK""]","[""https://ror.org/02zhqgq86""]",True
10.1109/tvcg.2019.2934275,A5007553875,2,Renfei Huang,,"[""I889458895""]","[""University of Hong Kong""]","[""HK""]","[""https://ror.org/02zhqgq86""]",True
10.1109/tvcg.2019.2934275,A5055175414,3,Yuanzhe Chen,,"[""I4210159102""]","[""Huawei Technologies (Sweden)""]","[""SE""]","[""https://ror.org/0500fyd17""]",True
10.1109/tvcg.2019.2934275,A5100424394,4,Yong Wang,,"[""I889458895""]","[""University of Hong Kong""]","[""HK""]","[""https://ror.org/02zhqgq86""]",True
10.1109/tvcg.2019.2934275,A5062026103,5,Jia Zeng,,"[""I4210159102""]","[""Huawei Technologies (Sweden)""]","[""SE""]","[""https://ror.org/0500fyd17""]",True
10.1109/tvcg.2019.2934275,A5109233250,6,Mingxuan Yuan,,"[""I4210159102""]","[""Huawei Technologies (Sweden)""]","[""SE""]","[""https://ror.org/0500fyd17""]",True
10.1109/tvcg.2019.2934275,A5003975427,7,Ting-Chuen Pong,,"[""I889458895""]","[""University of Hong Kong""]","[""HK""]","[""https://ror.org/02zhqgq86""]",True
10.1109/tvcg.2019.2934275,A5091466289,8,Huamin Qu,,"[""I889458895""]","[""University of Hong Kong""]","[""HK""]","[""https://ror.org/02zhqgq86""]",True
10.1109/tvcg.2018.2865151,A5071893913,1,Timothy Major,,"[""I130701444""]","[""Georgia Institute of Technology""]","[""US""]","[""https://ror.org/01zkghx44""]",True
10.1109/tvcg.2018.2865151,A5069923620,2,Rahul C. Basole,,"[""I130701444""]","[""Georgia Institute of Technology""]","[""US""]","[""https://ror.org/01zkghx44""]",True
10.1109/tvcg.2018.2865039,A5032569518,1,Akhilesh Camisetty,,"[""I100633361""]","[""University of Massachusetts Dartmouth""]","[""US""]","[""https://ror.org/00fzmm222""]",True
10.1109/tvcg.2018.2865039,A5039792766,2,Chaitanya Chandurkar,,"[""I100633361""]","[""University of Massachusetts Dartmouth""]","[""US""]","[""https://ror.org/00fzmm222""]",True
10.1109/tvcg.2018.2865039,A5030293804,3,Maoyuan Sun,,"[""I100633361""]","[""University of Massachusetts Dartmouth""]","[""US""]","[""https://ror.org/00fzmm222""]",True
10.1109/tvcg.2018.2865039,A5022618145,4,David Koop,,"[""I100633361""]","[""University of Massachusetts Dartmouth""]","[""US""]","[""https://ror.org/00fzmm222""]",True
10.1109/tvcg.2018.2864815,A5102026182,1,Bo Ma,,"[""I33213144""]","[""University of Florida""]","[""US""]","[""https://ror.org/02y3ad647""]",True
10.1109/tvcg.2018.2864815,A5058158315,2,Alireza Entezari,,"[""I33213144""]","[""University of Florida""]","[""US""]","[""https://ror.org/02y3ad647""]",True
10.1109/tvcg.2018.2864509,A5053136336,1,Monique Meuschke,,[],[],[],[],True
10.1109/tvcg.2018.2864509,A5088860259,2,Tobias Günther,,"[""I2799323385"", ""I35440088""]","[""Board of the Swiss Federal Institutes of Technology"", ""ETH Zurich""]","[""CH"", ""CH""]","[""https://ror.org/01rvn4p91"", ""https://ror.org/05a28rw58""]",True
10.1109/tvcg.2018.2864509,A5056861456,3,Philipp Berg,,[],[],[],[],True
10.1109/tvcg.2018.2864509,A5108369244,4,Ralph Wickenhöfer,,[],[],[],[],True
10.1109/tvcg.2018.2864509,A5034699298,5,Bernhard Preim,,[],[],[],[],True
10.1109/tvcg.2018.2864509,A5005017697,6,Kai Lawonn,,"[""I2802076133""]","[""University of Koblenz and Landau""]","[""DE""]","[""https://ror.org/01j9f6752""]",True
10.1109/tvcg.2018.2864507,A5072697451,1,Norbert Lindow,,"[""I195893171""]","[""Zuse Institute Berlin""]","[""DE""]","[""https://ror.org/02eva5865""]",True
10.1109/tvcg.2018.2864507,A5012693590,2,Daniel Baum,,"[""I195893171""]","[""Zuse Institute Berlin""]","[""DE""]","[""https://ror.org/02eva5865""]",True
