institution_id,display_name,ror,country_code,city,region,latitude,longitude
I24603500,University of Massachusetts Amherst,https://ror.org/0072zz521,US,Amherst Center,,42.375370025634766,-72.51924896240234
I24943067,Fudan University,https://ror.org/013q1eq08,CN,Shanghai,,31.222219467163086,121.45806121826172
I25112270,Universidade Federal de Pernambuco,https://ror.org/047908t24,BR,Recife,,-8.053890228271484,-34.88111114501953
I251424209,University of Girona,https://ror.org/01xdxns91,ES,Girona,,41.98310852050781,2.82492995262146
I251738,Edinburgh Napier University,https://ror.org/03zjvnn91,GB,Edinburgh,,55.95206069946289,-3.1964800357818604
I2540865,Institut Français,https://ror.org/047hdnt12,FR,Paris,,48.85340881347656,2.34879994392395
I25485817,St. Pölten University of Applied Sciences,https://ror.org/039a2re55,AT,St. Pölten,,48.20000076293945,15.633330345153809
I258800397,New York University Shanghai,https://ror.org/02vpsdb40,CN,Shanghai,,31.222219467163086,121.45806121826172
I25974101,University of Würzburg,https://ror.org/00fbnyb24,DE,Würzburg,,49.79391098022461,9.951210021972656
I26120043,Ochanomizu University,https://ror.org/03599d813,JP,Tokyo,,35.68949890136719,139.69171142578125
I2613432,University of South Florida,https://ror.org/032db5x82,US,Tampa,,27.947519302368164,-82.45842742919922
I2614128279,Dalle Molle Institute for Artificial Intelligence Research,https://ror.org/013355g38,CH,Lugano,,46.01007843017578,8.960040092468262
I26274970,FX Palo Alto Laboratory,https://ror.org/05ef4zt88,US,Palo Alto,California,37.44429016113281,-122.16161346435547
I265217849,IFP Énergies nouvelles,https://ror.org/03gcbhc33,FR,Rueil-Malmaison,,48.87649917602539,2.1896700859069824
I26538001,San Diego State University,https://ror.org/0264fdx42,US,San Diego,,32.7157096862793,-117.16471862792969
I2699952,Pontifical Catholic University of Rio de Janeiro,https://ror.org/01dg47b60,BR,Rio de Janeiro,,-22.90641975402832,-43.18223190307617
I2738703131,Commissariat à l'Énergie Atomique et aux Énergies Alternatives,https://ror.org/00jjx8s55,FR,Paris,,48.85340881347656,2.34879994392395
I277688954,Université Paris-Saclay,https://ror.org/03xjwb503,FR,Gif-sur-Yvette,,48.68333053588867,2.1333301067352295
I27804330,Brown University,https://ror.org/05gq02987,US,Providence,,41.82398986816406,-71.41282653808594
I27837315,University of Michigan–Ann Arbor,https://ror.org/00jmfr291,US,Ann Arbor,,42.27756118774414,-83.74088287353516
I2799272722,Oulu University Hospital,https://ror.org/045ney286,FI,Oulu,,65.01235961914062,25.46816062927246
I2799323385,Board of the Swiss Federal Institutes of Technology,https://ror.org/01rvn4p91,CH,Zurich,,47.366668701171875,8.550000190734863
I2799337515,Toronto Western Hospital,https://ror.org/03qv8yq19,CA,Toronto,,43.700111389160156,-79.41629791259766
I2799356940,University Corporation for Atmospheric Research,https://ror.org/04zhhyn23,US,Boulder,,40.014991760253906,-105.27055358886719
I2799390153,Leeds Teaching Hospitals NHS Trust,https://ror.org/00v4dac24,GB,Leeds,,53.80502700805664,-1.521880030632019
I2799411422,Center for Discrete Mathematics and Theoretical Computer Science,https://ror.org/00k551w06,US,Piscataway,,40.499271392822266,-74.39904022216797
I2799475292,Vancouver Hospital and Health Sciences Centre,https://ror.org/05p83my93,CA,Vancouver,British Columbia,49.266456604003906,-123.12460327148438
I2799504096,New York Times,https://ror.org/011w6k548,US,Manhattan,New York,40.75619125366211,-73.99042510986328
I2799567181,Princeton Plasma Physics Laboratory,https://ror.org/03vn1ts68,US,Princeton,,40.34872055053711,-74.65904998779297
I2799798094,UCLA Health,https://ror.org/01d88se56,US,Los Angeles,,34.05223083496094,-118.24368286132812
I2799802224,Fife Council,https://ror.org/0261s3g35,GB,Glenrothes,,56.184444427490234,-3.2187960147857666
I2799803557,Barcelona Supercomputing Center,https://ror.org/05sd8tv96,ES,Barcelona,,41.388790130615234,2.158989906311035
I2799853436,Johns Hopkins Medicine,https://ror.org/037zgn354,US,Baltimore,,39.29037857055664,-76.61219024658203
I2799859273,Ostfalia University of Applied Sciences,https://ror.org/01bk10867,DE,Wolfenbüttel,,52.16442108154297,10.540949821472168
I2799890334,Transport for London,https://ror.org/03vnshb93,GB,London,,51.50029373168945,-0.13489699363708496
I2799891827,Korea Post,https://ror.org/00p45d091,KR,Seoul,,37.566001892089844,126.97840118408203
I2799909505,Savannah River National Laboratory,https://ror.org/05vc7qy59,US,Aiken,,33.560420989990234,-81.71955108642578
I2799980853,Korea University Medical Center,https://ror.org/02cs2sd33,KR,Seoul,,37.566001892089844,126.97840118408203
I2800006345,Leiden University Medical Center,https://ror.org/05xvt9f17,NL,Leiden,,52.158329010009766,4.493060111999512
I2800093571,TD Bank,https://ror.org/01pf6nd13,US,Cherry Hill,New Jersey,39.92755126953125,-75.02849578857422
I2800129641,Great Ormond Street Hospital,https://ror.org/00zn2c847,GB,London,,51.50852966308594,-0.12574000656604767
I2800235667,Kurchatov Institute,https://ror.org/00n1nz186,RU,Moscow,,55.752220153808594,37.61555862426758
I2800287464,State Administration of Cultural Heritage,https://ror.org/04d0vc473,CN,Beijing,,39.907501220703125,116.39723205566406
I2800289517,German Climate Computing Centre,https://ror.org/03ztgj037,DE,Hamburg,,53.55073165893555,9.993020057678223
I2800297018,Chr. Michelsen Institute,https://ror.org/02w7rbf39,NO,Bergen,,60.39299011230469,5.324150085449219
I2800363604,Walter Reed National Military Medical Center,https://ror.org/025cem651,US,Bethesda,,38.98067092895508,-77.10025787353516
I2800403580,University of Minnesota System,https://ror.org/03grvy078,US,Minneapolis,,44.9799690246582,-93.26383972167969
I2800444561,Atlanta Technical College,https://ror.org/01s3vfp47,US,Atlanta,Georgia,33.711822509765625,-84.40792083740234
I2800451603,Center of Advanced European Studies and Research,https://ror.org/05350h943,DE,Bonn,,50.734378814697266,7.095489978790283
I2800497579,CRC for Spatial information,https://ror.org/022482e21,AU,Carlton,Victoria,-37.80221939086914,144.96697998046875
I2800548410,United States National Library of Medicine,https://ror.org/0060t0j89,US,Bethesda,Maryland,39.15106201171875,-77.26525115966797
I2800607224,Swedish National Board of Forensic Medicine,https://ror.org/02dxpep57,SE,Stockholm,,59.32938003540039,18.068710327148438
I2800628709,Lenox Hill Hospital,https://ror.org/0231d2y50,US,New York,New York,40.77360916137695,-73.96111297607422
I2800638129,Pacific Tower,https://ror.org/038hwjs80,US,Seattle,Washington,47.592933654785156,-122.31448364257812
I2800638415,University of Applied Sciences Potsdam,https://ror.org/012m9bp23,DE,Potsdam,,52.398860931396484,13.06566047668457
I2800740805,Haukeland University Hospital,https://ror.org/03np4e098,NO,Bergen,,60.39299011230469,5.324150085449219
I2800759272,Center for Advanced Studies Research and Development in Sardinia,https://ror.org/03jdxdk20,IT,Pula,,39.00727081298828,9.002229690551758
I2800780207,Swedish Institute,https://ror.org/022w3f533,SE,Stockholm,,59.32938003540039,18.068710327148438
I2800935791,UC San Diego Health System,https://ror.org/01kbfgm16,US,San Diego,,32.7157096862793,-117.16471862792969
I2801120862,General Motors (India),https://ror.org/05g5nrw43,IN,Godhra,,22.544647216796875,73.44032287597656
I2801238018,Catharina Ziekenhuis,https://ror.org/01qavk531,NL,Eindhoven,,51.44083023071289,5.477779865264893
I2801239119,Australian Regenerative Medicine Institute,https://ror.org/02qa5kg76,AU,Clayton,Victoria,-37.91049575805664,145.12930297851562
I2801240577,Building and Construction Authority,https://ror.org/036ve4657,SG,Singapore,,1.2787729501724243,103.8459701538086
I2801313472,North Central State College,https://ror.org/04b6b6f76,US,Mansfield,Ohio,40.797027587890625,-82.58155059814453
I2801317318,Hospital for Sick Children,https://ror.org/057q4rt57,CA,Toronto,Ontario,43.65773010253906,-79.3869857788086
I2801333002,Purdue University System,https://ror.org/05p8z3f47,US,West Lafayette,,40.42586898803711,-86.90807342529297
I2801410363,Stony Brook University Hospital,https://ror.org/05wyq9e07,US,Stony Brook,New York,40.909690856933594,-73.11578369140625
I2801436432,Folger Shakespeare Library,https://ror.org/0242qw425,US,Washington D.C.,District of Columbia,38.88936233520508,-77.003173828125
I2801607516,Associated Press,https://ror.org/0231jxj79,US,New York,New York,40.75307083129883,-73.99945068359375
I2801613365,Mitchell Institute,https://ror.org/03ds72003,US,Portland,Maine,43.66535186767578,-70.25150299072266
I2801798921,Helmholtz-Zentrum Dresden-Rossendorf,https://ror.org/01zy2cs03,DE,Dresden,,51.0508918762207,13.738320350646973
I2801851002,Harvard University Press,https://ror.org/006v7bf86,US,Cambridge,Massachusetts,42.38301467895508,-71.12705993652344
I2801857525,Kellogg's (Canada),https://ror.org/02y751y19,CA,Mississauga,Ontario,43.65407180786133,-79.63037109375
I2801862477,Canada Research Chairs,https://ror.org/0517h6h17,CA,Ottawa,,45.411170959472656,-75.6981201171875
I2801919071,University of Illinois System,https://ror.org/05e94g991,US,Urbana,,40.110591888427734,-88.20726776123047
I2801935854,SLAC National Accelerator Laboratory,https://ror.org/05gzmn429,US,Menlo Park,,37.45383071899414,-122.18218994140625
I2801987317,VA Office of Research and Development,https://ror.org/011qyt180,US,Washington D.C.,District of Columbia,38.90089797973633,-77.03517150878906
I2802076133,University of Koblenz and Landau,https://ror.org/01j9f6752,DE,Mainz,,49.98419189453125,8.27910041809082
I2802162544,Northern Gulf Institute,https://ror.org/018qsef31,US,Starkville,Mississippi,33.47026824951172,-88.83394622802734
I2802164966,University Hospital Heidelberg,https://ror.org/013czdx64,DE,Heidelberg,,49.40768051147461,8.690790176391602
I2802194831,Samsung Medical Center,https://ror.org/05a15z872,KR,Seoul,,37.48821258544922,127.08558654785156
I2802236040,University of Colorado System,https://ror.org/00jc20583,US,Boulder,,40.014991760253906,-105.27055358886719
I2802259095,Energy Research Centre of the Netherlands,https://ror.org/04xa4c474,NL,Petten,,52.76667022705078,4.661109924316406
I2802348851,Vision Australia,https://ror.org/05vje5x10,AU,Melbourne,Victoria,-37.838680267333984,145.03285217285156
I2802384920,Stennis Space Center,https://ror.org/03j9e2j92,US,Bay Saint Louis,,30.308809280395508,-89.33004760742188
I2802423016,WinnMed,https://ror.org/02s47w807,US,Decorah,,43.30331039428711,-91.78571319580078
I2802487185,Université du littoral côte d'opale,https://ror.org/02gdcg342,FR,Dunkirk,,51.034400939941406,2.376810073852539
I2802519937,Institut de Recherche en Informatique et Systèmes Aléatoires,https://ror.org/00myn0z94,FR,Rennes,,48.11198043823242,-1.6742899417877197
I2802536742,Florida Aquarium,https://ror.org/0328gjw85,US,Tampa,Florida,27.945253372192383,-82.44526672363281
I2802612298,The Wallace H. Coulter Department of Biomedical Engineering,https://ror.org/02j15s898,US,Atlanta,,33.749000549316406,-84.38797760009766
I2802619606,Klinikum rechts der Isar,https://ror.org/04jc43x05,DE,Munich,,48.137428283691406,11.57548999786377
I2802660506,United States Coast Guard,https://ror.org/00zyc7969,US,Washington D.C.,District of Columbia,38.85282516479492,-77.00131225585938
I2802849423,University Medical Center,https://ror.org/036pt7h44,US,Lubbock,Texas,33.58849334716797,-101.8920669555664
I2802928900,Academic Medical Center,https://ror.org/03t4gr691,NL,Amsterdam,,52.37403106689453,4.889689922332764
I2802946424,Johns Hopkins University Applied Physics Laboratory,https://ror.org/029pp9z10,US,North Laurel,,39.138999938964844,-76.87052917480469
I2802964274,Interface (United States),https://ror.org/04nvtmr42,US,La Grange,Georgia,33.0030403137207,-85.0560073852539
I2802966293,Urban College of Boston,https://ror.org/02yec8h85,US,Boston,Massachusetts,42.3529167175293,-71.06414794921875
I2802999273,Wisconsin Institutes for Discovery,https://ror.org/05gbven85,US,Madison,Wisconsin,43.07303237915039,-89.40760803222656
I2803058125,Seoul National University Bundang Hospital,https://ror.org/00cb3km46,KR,Seongnam-si,,37.4386100769043,127.13777923583984
I2803209242,University of California System,https://ror.org/00pjdza24,US,Oakland,,37.80437088012695,-122.27079772949219
I28777354,Sejong University,https://ror.org/00aft1q37,KR,Seoul,,37.55083465576172,127.07389068603516
I2898391981,Deutsches Zentrum für Luft- und Raumfahrt e. V. (DLR),https://ror.org/04bwf3e34,DE,Cologne,,50.93333053588867,6.949999809265137
I2946016260,Uber AI (United States),https://ror.org/05vm0ed18,US,San Francisco,California,37.78998565673828,-122.40206146240234
I2948394018,Northrop Grumman (United States),https://ror.org/05kewds18,US,Falls Church,,38.88233184814453,-77.17108917236328
I2948663404,Boston Scientific (United States),https://ror.org/0385es521,US,Marlborough,Massachusetts,42.36115264892578,-71.56156158447266
I29606459,University of Mississippi Medical Center,https://ror.org/044pcn091,US,Jackson,Mississippi,32.32963180541992,-90.19607543945312
I29607241,École Normale Supérieure - PSL,https://ror.org/05a0dhs15,FR,Paris,,48.85340881347656,2.34879994392395
I2972652528,FHNW University of Applied Sciences and Arts,https://ror.org/04mq2g308,CH,Windisch,,47.47898864746094,8.218420028686523
I29955533,Center for Information Technology,https://ror.org/03jh5a977,US,Bethesda,Maryland,39.001319885253906,-77.10456848144531
I3005327000,Institute for Infocomm Research,https://ror.org/053rfa017,SG,Singapore,,1.3038229942321777,103.78490447998047
I3017942884,Institut de Mathématiques de Jussieu-Paris Rive Gauche,https://ror.org/03fk87k11,FR,Paris,,48.85340881347656,2.34879994392395
I3018083178,Institut de Recherche Technologique SystemX,https://ror.org/03crmsn52,FR,Palaiseau,,48.71828079223633,2.249799966812134
I3018483916,University Medical Center Utrecht,https://ror.org/0575yy874,NL,Utrecht,,52.0908317565918,5.122220039367676
I3019415892,Fraunhofer Institute for Industrial Mathematics,https://ror.org/019hjw009,DE,Kaiserslautern,,49.43104934692383,7.752603054046631
I3019423309,Fraunhofer Institute for Computer Graphics Research,https://ror.org/04gmsar03,DE,Darmstadt,,49.87434768676758,8.65952205657959
I3019586173,National Jewish Health,https://ror.org/016z2bp30,US,Denver,,39.73915100097656,-104.98470306396484
I3045169105,Southern University of Science and Technology,https://ror.org/049tv2d57,CN,Shenzhen,,22.54553985595703,114.06829833984375
I30809798,ShanghaiTech University,https://ror.org/030bhh786,CN,Shanghai,,31.222219467163086,121.45806121826172
I308837,Suzhou University of Science and Technology,https://ror.org/04en8wb91,CN,Suzhou,,31.304079055786133,120.59538269042969
I3129407955,Institute for High Energy Physics,https://ror.org/03kn4xv14,RU,Protvino,,54.866004943847656,37.20991134643555
I3129593085,Chengdu Sport University,https://ror.org/05580ht21,CN,Chengdu,,30.671127319335938,104.03947448730469
I3130638677,Edinburgh College,https://ror.org/04vpa6h32,GB,Edinburgh,,55.95206069946289,-3.1964800357818604
I3131446353,Andrássy University Budapest,https://ror.org/05xezqk59,HU,Budapest,,47.492984771728516,19.063854217529297
I3131550300,Université Toulouse-I-Capitole,https://ror.org/0443n9e75,FR,Toulouse,,43.6042594909668,1.4436700344085693
I3131873961,Hadassah Academic College,https://ror.org/03bdv1r55,IL,Jerusalem,,31.784032821655273,35.221031188964844
I3132238960,Institute of Electrical and Electronics Engineers,https://ror.org/01n002310,US,Piscataway,,40.499271392822266,-74.39904022216797
I3143791293,Institute for Christian Studies,https://ror.org/054dn2d35,CA,Toronto,Ontario,43.65837478637695,-79.39750671386719
I31512782,Technical University of Darmstadt,https://ror.org/05n911h24,DE,Darmstadt,,49.87166976928711,8.650270462036133
I31683504,Beijing Forestry University,https://ror.org/04xv2pc41,CN,Beijing,,39.907501220703125,116.39723205566406
I31746571,UNSW Sydney,https://ror.org/03r8z3t63,AU,Sydney,,-33.86785125732422,151.2073211669922
I32389192,University of Alabama at Birmingham,https://ror.org/008s83205,US,Birmingham,,33.520660400390625,-86.802490234375
I32394136,Northumbria University,https://ror.org/049e6bc10,GB,Newcastle upon Tyne,,54.97328186035156,-1.6139600276947021
I324100,Bowie State University,https://ror.org/0567w8j84,US,Bowie,Maryland,39.01948165893555,-76.75826263427734
I32597200,Ghent University,https://ror.org/00cv9y106,BE,Ghent,,51.04999923706055,3.716670036315918
I32625721,University of Saskatchewan,https://ror.org/010x8gc63,CA,Saskatoon,,52.132381439208984,-106.6689224243164
I32943570,Helsinki Institute for Information Technology,https://ror.org/05kph4940,FI,Espoo,,60.18549728393555,24.812246322631836
I32971472,Yale University,https://ror.org/03v76x132,US,New Haven,,41.30815124511719,-72.92816162109375
I33213144,University of Florida,https://ror.org/02y3ad647,US,Gainesville,,29.651630401611328,-82.3248291015625
I33256026,German Research Centre for Artificial Intelligence,https://ror.org/01ayc5b57,DE,Kaiserslautern,,49.44300079345703,7.771609783172607
I33434090,University of Massachusetts Boston,https://ror.org/04ydmy275,US,Boston,,42.358428955078125,-71.05976867675781
I33976269,Xerox (France),https://ror.org/033q0mv79,FR,Saint-Denis,,48.91973114013672,2.3508129119873047
I34077533,Ohio Supercomputer Center,https://ror.org/01apna436,US,Columbus,,39.961181640625,-82.99878692626953
I34809795,Medizinische Hochschule Hannover,https://ror.org/00f2yqf98,DE,Hanover,,52.370521545410156,9.733220100402832
I35364215,Naval Postgraduate School,https://ror.org/033yfkj90,US,Monterey,,36.60023880004883,-121.8946762084961
I35440088,ETH Zurich,https://ror.org/05a28rw58,CH,Zurich,,47.366668701171875,8.550000190734863
I36234482,University of Bristol,https://ror.org/0524sp257,GB,Bristol,,51.455230712890625,-2.5966498851776123
I36253440,IEEE Computer Society,https://ror.org/05nxk6n24,US,Washington,,38.895111083984375,-77.03636932373047
I36258959,"University of California, San Diego",https://ror.org/0168r3w48,US,San Diego,,32.7157096862793,-117.16471862792969
I36522303,Universität Greifswald,https://ror.org/00r1edq15,DE,Greifswald,,54.093109130859375,13.387860298156738
I36672615,Courant Institute of Mathematical Sciences,https://ror.org/037tm7f56,US,New York,New York,40.728702545166016,-73.9957275390625
I36788626,California University of Pennsylvania,https://ror.org/01spssf70,US,California,,40.06563186645508,-79.89170837402344
I36819085,Northwest University,https://ror.org/00y7snj24,US,Kirkland,Washington,47.65839767456055,-122.1961669921875
I368840534,University of Mississippi,https://ror.org/02teq1165,US,Oxford,,34.36650085449219,-89.51924896240234
I38877650,Zhengzhou University,https://ror.org/04ypx8c21,CN,Zhengzhou,,34.75777816772461,113.64861297607422
I392282,"University at Albany, State University of New York",https://ror.org/012zs8222,US,Albany,,42.65258026123047,-73.75623321533203
I39343248,Humboldt-Universität zu Berlin,https://ror.org/01hcx6992,DE,Berlin,,52.52436828613281,13.410530090332031
I39422238,University of Illinois Chicago,https://ror.org/02mpq6x41,US,Chicago,,41.85002899169922,-87.6500473022461
I39470171,University of Ontario Institute of Technology,https://ror.org/016zre027,CA,Oshawa,Ontario,43.944847106933594,-78.8917007446289
I39555362,University of Warwick,https://ror.org/01a77tt86,GB,Coventry,Warwickshire,52.37943649291992,-1.5615019798278809
I39586589,Swansea University,https://ror.org/053fq8t95,GB,Swansea,,51.62078857421875,-3.943229913711548
I39705031,Catholic University of Daegu,https://ror.org/04fxknd68,KR,Gyeongsan-si,,35.91218948364258,128.80775451660156
I39804081,Sorbonne Université,https://ror.org/02en5vm52,FR,Paris,,48.85340881347656,2.34879994392395
I39854758,Auckland University of Technology,https://ror.org/01zvqw119,NZ,Auckland,,-36.853233337402344,174.76649475097656
I40120149,University of Oxford,https://ror.org/052gg0110,GB,Oxford,,51.752220153808594,-1.2559599876403809
I40347166,University of Chicago,https://ror.org/024mw5h28,US,Chicago,,41.85002899169922,-87.6500473022461
I4092182,Graz University of Technology,https://ror.org/00d7xrm67,AT,Graz,,47.06666946411133,15.449999809265137
I4179309,Park University,https://ror.org/04ngpga37,US,Parkville,Missouri,39.18932342529297,-94.68012237548828
I41833579,Roanoke College,https://ror.org/00jtk7j90,US,Salem,,37.2934684753418,-80.05476379394531
I4210085935,IBM Research - Almaden,https://ror.org/005w8dd04,US,San Jose,California,37.21099853515625,-121.80500030517578
I4210086933,NYU Langone Health,https://ror.org/005dvqh91,US,New York,,40.714271545410156,-74.00596618652344
I4210087032,Cambridge Scientific (United States),https://ror.org/001s4dh65,US,Watertown,Massachusetts,42.364723205566406,-71.1657943725586
I4210087145,Ansys (Germany),https://ror.org/0007cgk43,DE,Otterfing,,47.9159049987793,11.682665824890137
I4210087747,Creative Technologies (United States),https://ror.org/001qkb777,US,Los Angeles,California,34.094764709472656,-118.28069305419922
I4210087915,Massachusetts General Hospital,https://ror.org/002pd6e78,US,Boston,,42.358428955078125,-71.05976867675781
I4210088322,Centre de Gestion Scientifique,https://ror.org/003y0kg83,FR,Paris,,48.85340881347656,2.34879994392395
I4210088341,University of Finance and Economics,https://ror.org/005d8s603,MN,Ulaanbaatar,,47.91965103149414,106.93045043945312
I4210088595,Technology Applications (United States),https://ror.org/009r6as98,US,Boulder,Colorado,40.07073211669922,-105.2030258178711
I4210088621,Know Center Research GmbH (Austria),https://ror.org/004zhad81,AT,Graz,,47.06666946411133,15.449999809265137
I4210088715,FH Campus Wien,https://ror.org/003f4pg83,AT,Vienna,,48.20848846435547,16.372079849243164
I4210088792,United States Army,https://ror.org/00afsp483,US,Arlington,,38.88100814819336,-77.10427856445312
I4210089608,Natural History Museum of Bern,https://ror.org/0066mva78,CH,Bern,,46.94272232055664,7.448847770690918
I4210089612,United States Air Force,https://ror.org/006gmme17,US,Arlington,,38.88100814819336,-77.10427856445312
I4210089980,Research Organization for Information Science and Technology,https://ror.org/00az65y50,JP,Tōkai-mura,,36.46595764160156,140.58619689941406
I4210090485,Crystal Research (United States),https://ror.org/0001tya14,US,Olympia,Washington,46.95513916015625,-122.73736572265625
I4210090737,Advanced Mechanical Technology (United States),https://ror.org/00hh31m68,US,Watertown,Massachusetts,42.368919372558594,-71.20713806152344
I4210090857,Schlumberger (United States),https://ror.org/009m79n22,US,Houston,Texas,29.697586059570312,-95.38435363769531
I4210091137,NetEase (China),https://ror.org/00fp6fj05,CN,Beijing,,39.90593719482422,116.31217956542969
I4210091159,Indiana State Department of Health,https://ror.org/00hdf4w21,US,Indianapolis,,39.76837921142578,-86.15804290771484
I4210091327,Max Planck Institute for Mathematics in the Sciences,https://ror.org/00ez2he07,DE,Leipzig,,51.33961868286133,12.37129020690918
I4210091341,Novartis (China),https://ror.org/00fxgea47,CN,Beijing,,40.207298278808594,116.23381805419922
I4210091437,Sorbonne Paris Cité,https://ror.org/001z21q04,FR,Paris,,48.85340881347656,2.34879994392395
I4210091615,Saint Vincent's Catholic Medical Center,https://ror.org/00cwrhn79,US,New York,New York,40.73641586303711,-73.99958801269531
I4210091772,Max Planck Institute for Extraterrestrial Physics,https://ror.org/00e4bwe12,DE,Garching bei München,,48.26166534423828,11.671667098999023
I4210091929,Konkuk University Medical Center,https://ror.org/00jcx1769,KR,Seoul,,37.566001892089844,126.97840118408203
I4210092299,Qihoo 360 (China),https://ror.org/00p4rkj69,CN,Beijing,,39.98307418823242,116.48973846435547
I4210092357,Institute of Mathematics and Computer Science,https://ror.org/00fy4at53,MD,Chisinau,,47.0134391784668,28.84819984436035
I4210092639,Boeing (Spain),https://ror.org/00fxnmt68,ES,Madrid,,40.416500091552734,-3.7025599479675293
I4210092658,Harvard–MIT Division of Health Sciences and Technology,https://ror.org/00jjeh629,US,Cambridge,Massachusetts,42.361778259277344,-71.0869140625
I4210093282,Institut de Robòtica i Informàtica Industrial,https://ror.org/00mcdyn90,ES,Barcelona,,41.388790130615234,2.158989906311035
I4210093996,Dolby (United States),https://ror.org/01eyenr26,US,San Francisco,California,37.79256057739258,-122.39727783203125
I4210094059,Kavli Institute for Particle Astrophysics and Cosmology,https://ror.org/00pwqz914,US,Menlo Park,California,37.42818069458008,-122.17259979248047
I4210094759,Fujitsu (United States),https://ror.org/0073whr05,US,Sunnyvale,California,37.37980270385742,-121.99176788330078
I4210094970,Energy Research Institute,https://ror.org/00ndnb620,CN,Jinan,,36.669246673583984,117.07591247558594
I4210095128,Center for Massive Data Algorithmics,https://ror.org/00qbzpp62,DK,Aarhus,,56.168174743652344,10.202775955200195
I4210095624,Alibaba Group (United States),https://ror.org/00rn0m335,US,San Mateo,California,37.55870819091797,-122.3250732421875
I4210095732,Visteon (United States),https://ror.org/00qabvy28,US,Belleville,Michigan,42.24220657348633,-83.43316650390625
I4210096112,Rutgers Sexual and Reproductive Health and Rights,https://ror.org/00rcvgx40,NL,Utrecht,,52.08233642578125,5.117863178253174
I4210096500,Institute of Atmospheric Sciences and Climate,https://ror.org/00n8ttd98,IT,Bologna,,44.522239685058594,11.338353157043457
I4210097138,CEA Paris-Saclay - Etablissement de Fontenay-aux-roses,https://ror.org/010j2gw05,FR,Fontenay-aux-Roses,,48.793251037597656,2.2927498817443848
I4210097295,Vital Research,https://ror.org/00svqj211,US,Los Angeles,California,34.06371307373047,-118.36811065673828
I4210098034,Key Laboratory of Guangdong Province,https://ror.org/00swtqp09,CN,Guangzhou,,23.132566452026367,113.25971984863281
I4210098141,Nokia (United Kingdom),https://ror.org/00zpf0626,GB,London,,51.490272521972656,0.006775999907404184
I4210098606,Austrian Foundry Research Institute,https://ror.org/00vg4nv59,AT,Leoben,,47.38553237915039,15.094300270080566
I4210098902,Laboratoire de Chimie Théorique,https://ror.org/00tmb7y09,FR,Paris,,48.85340881347656,2.34879994392395
I4210098931,Quantitative BioSciences,https://ror.org/010brsj79,US,Solana Beach,California,32.9898681640625,-117.25956726074219
I4210099236,Kootenay Association for Science & Technology,https://ror.org/011pv9p44,CA,Rossland,British Columbia,49.07619094848633,-117.7970962524414
I4210099593,Computer Algorithms for Medicine,https://ror.org/00zky6d38,AT,Graz,,47.04371643066406,15.439555168151855
I4210099974,Intelligent Light (United States),https://ror.org/00wqezk94,US,Rutherford,New Jersey,40.81841278076172,-74.10112762451172
I4210099988,Telefonica (Germany),https://ror.org/00xfdbb04,DE,Munich,,48.175716400146484,11.533604621887207
I4210100283,"Laboratoire des Sciences de l'Ingénieur, de l'Informatique et de l'Imagerie",https://ror.org/00k4e5n71,FR,Illkirch-Graffenstaden,,48.52893829345703,7.7152299880981445
I4210100400,Northwestern University,https://ror.org/00m6w7z96,PH,Laoag,,18.186038970947266,120.56705474853516
I4210100430,Google (Switzerland),https://ror.org/014f9c269,CH,Zurich,,47.36558151245117,8.52480411529541
I4210100869,Universitätsklinikum Tulln,https://ror.org/012j4s611,AT,Tulln,,48.321937561035156,16.064905166625977
I4210101327,Twin Cities Orthopedics,https://ror.org/01en4s460,US,Edina,Minnesota,44.886329650878906,-93.33179473876953
I4210101455,CEA DAM Île-de-France,https://ror.org/00kn4eb29,FR,Bruyères-le-Châtel,,48.588680267333984,2.1899099349975586
I4210101598,Slovak Hydrometeorological Institute,https://ror.org/00xsnzk20,SK,Bratislava,,48.16779327392578,17.107494354248047
I4210101743,"Laboratoire d'Informatique, de Robotique et de Microélectronique de Montpellier",https://ror.org/013yean28,FR,Montpellier,,43.610931396484375,3.876349925994873
I4210101778,Samsung (United States),https://ror.org/01bfbvm65,US,Ridgefield Park,,40.85704040527344,-74.02153015136719
I4210102302,University Hospital Brno,https://ror.org/00qq1fp34,CZ,Brno,,49.195220947265625,16.607959747314453
I4210102542,Heliotrope Technologies (United States),https://ror.org/00sfcfc45,US,Berkeley,California,37.85135269165039,-122.25271606445312
I4210102902,Sheffield Teaching Hospitals NHS Foundation Trust,https://ror.org/018hjpz25,GB,Sheffield,,53.38296890258789,-1.46589994430542
I4210102939,IAP Research (United States),https://ror.org/018k5nw16,US,Dayton,Ohio,39.706443786621094,-84.13404083251953
I4210102957,Département Mathématiques et Informatique Appliquées,https://ror.org/011emb038,FR,Paris,,48.85340881347656,2.34879994392395
I4210103820,Autodesk (Canada),https://ror.org/01b3dk794,CA,Montreal,Quebec,45.495296478271484,-73.55319213867188
I4210103986,Jingdong (China),https://ror.org/01dkjkq64,CN,Beijing,,39.78896713256836,116.5632095336914
I4210104311,Institute of Scientific and Technical Information of China,https://ror.org/01b2av652,CN,Beijing,,39.90837478637695,116.31510925292969
I4210104475,Momentive (Japan),https://ror.org/01eaqxy97,JP,Ōta,,36.2718620300293,139.34133911132812
